Time,Category level 0,Category level 1,Category level 2,Unique SKUs Listed,Unique SKUs Sold,# of sold SKU items,Price before Discount (includ. VAT) (EUR),Discount Value (EUR),Item COGS (net VAT) (EUR),"Waste, # of items"
2023-08-10,Grocery Non-Food,🧴 Personal Care,Accessories,2,0,0,0,0,0,0
2023-08-31,Grocery Non-Food,🩹 Health & Safety,Pregnancy,2,1,3,15.781026,1.052473,9.56334,0
2023-07-12,Grocery Non-Food,👶 Baby Care,Baby Hygiene,13,3,3,14.096565,0.549558,8.7505,0
2023-09-23,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,74,56,383,1996.308504,0,1561.15748,0
2023-09-22,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,4,0,0,0,0,0,0
2023-08-14,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,80,30,227,979.370376,-4.047127,745.17377,0
2023-08-18,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,4,7,36.080109,3.089749,20.15818,0
2023-08-25,Grocery Non-Food,🧽 Home Care,Toilet,13,11,55,210.431306,9.57528,118.91334,0
2023-08-01,Grocery Non-Food,🏡 Home Accessories,Electronics,36,0,0,0,0,0,0
2023-07-12,Grocery Non-Food,🐶 Pet Care,Cats,41,11,49,88.319207,0.202043,56.4166,0
2023-09-14,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,77,27,212,911.432164,0,691.87602,0
2023-08-25,Grocery Non-Food,🧴 Personal Care,Accessories,2,0,0,0,0,0,0
2023-07-15,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-08-14,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,5,7,26.89923,2.262344,14.8388,0
2023-08-20,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,4,5,32.450734,2.657542,15.20383,0
2023-08-10,Grocery Non-Food,🩹 Health & Safety,Pregnancy,2,1,1,5.257346,0,3.18617,0
2023-09-20,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,2,2,3.033998,0.442626,1.68198,0
2023-07-12,Grocery Non-Food,👶 Baby Care,Baby Food,29,3,4,13.730866,0,7.99486,0
2023-07-05,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,24,4,5,14.791681,1.144967,8.30153,0
2023-07-23,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,4,4,27.291135,1.836163,14.37659,0
2023-07-13,Grocery Non-Food,🐶 Pet Care,Dogs,26,6,15,29.879944,1.790164,19.7951,0
2023-08-31,Grocery Non-Food,🧴 Personal Care,Sexual Wellbeing,18,11,17,107.945304,12.265361,60.68321,0
2023-08-08,Grocery Non-Food,👶 Baby Care,Baby Formula,7,1,1,20.410329,4.08247,14.87878,0
2023-08-25,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,77,57,419,2160.006757,-10.93623,1760.73559,0
2023-09-14,Grocery Non-Food,👶 Baby Care,Diapers,9,0,0,0,0,0,0
2023-09-15,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,5,7,33.605557,0.350079,17.52366,0
2023-09-29,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,74,61,431,2221.240598,-5.428458,1755.89729,0
2023-07-08,Grocery Non-Food,🧽 Home Care,Toilet,14,12,41,162.472126,6.077369,92.04584,0
2023-08-21,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,27,213.813921,0,148.83152,0
2023-09-20,Grocery Non-Food,🩹 Health & Safety,COVID 19,0,0,0,0,0,0,0
2023-09-20,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,23,1,1,3.257323,0.4889,1.90933,0
2023-08-25,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,5,4,42,20.195573,0.162018,12.7853,0
2023-09-30,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,73,29,165,721.943175,0,548.38049,0
2023-09-21,Grocery Non-Food,🧴 Personal Care,Shaving,15,3,4,21.718885,3.32945,14.0843,0
2023-07-22,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,8,1,1,6.337652,2.217875,3.79976,0
2023-09-22,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,4,7,33.820584,0.815172,17.76068,0
2023-09-09,Grocery Non-Food,👶 Baby Care,Baby Accessories,1,0,0,0,0,0,0
2023-07-08,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-07-02,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,81,32,319,1414.344077,-10.09715,1051.63586,0
2023-09-19,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,2,3,5.828225,0,3.3034,0
2023-09-24,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,10,89.372268,0,63.30134,0
2023-07-29,Grocery Non-Food,🩹 Health & Safety,First Aid,23,5,8,19.67704,0.70839,11.4658,0
2023-08-26,Grocery Non-Food,🩹 Health & Safety,First Aid,23,8,15,19.602007,0.692909,12.06797,0
2023-09-26,Grocery Non-Food,🧴 Personal Care,Accessories,1,0,0,0,0,0,0
2023-09-04,Grocery Non-Food,🧽 Home Care,Laundry,26,18,38,189.442007,14.476685,120.71156,0
2023-07-15,Grocery Non-Food,🏡 Home Accessories,Cutlery,4,2,5,2.801403,0.238676,1.34103,0
2023-08-04,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-07-27,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,22,173.488803,0,120.64881,0
2023-07-30,Grocery Non-Food,🐶 Pet Care,Cats,41,20,64,178.20184,3.142739,118.01861,0
2023-07-23,Grocery Non-Food,🧴 Personal Care,Shaving,18,3,4,12.861247,0.17632,7.7743,0
2023-09-23,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,1,1,6.231187,0,3.78878,0
2023-09-23,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,23,2,3,10.630619,1.140072,6.19298,0
2023-08-27,Grocery Non-Food,🏡 Home Accessories,Electronics,36,3,3,25.234049,5.270852,15.28122,0
2023-09-11,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,0,0,0,0,0,0
2023-07-10,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,24,4,9,27.200349,0.98205,15.76734,0
2023-07-13,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,2,3,6.960174,0.502218,3.99345,0
2023-07-22,Grocery Non-Food,🏡 Home Accessories,Cutlery,4,0,0,0,0,0,0
2023-07-30,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,79,61,294,1496.638819,0,1201.48285,0
2023-09-07,Grocery Non-Food,👶 Baby Care,Baby Accessories,1,0,0,0,0,0,0
2023-09-21,Grocery Non-Food,🧴 Personal Care,Intimate Hygiene,9,3,3,10.253906,0,6.81783,0
2023-09-21,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,4,0,0,0,0,0,0
2023-08-31,Grocery Non-Food,👶 Baby Care,Baby Hygiene,14,1,5,7.276234,1.165816,4.07834,0
2023-09-07,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-09-01,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,79,31,226,969.302724,-4.04074,733.4085,0
2023-08-27,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,1,10,18.616112,3.727274,5.44911,0
2023-07-27,Grocery Non-Food,👶 Baby Care,Diapers,9,0,0,0,0,0,0
2023-09-03,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,1,2,10.09839,0,5.33812,0
2023-08-01,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,0,0,0,0,0,0
2023-08-02,Grocery Non-Food,🎲 Toys & Games,Games,35,0,0,0,0,0,0
2023-07-11,Grocery Non-Food,🐶 Pet Care,Dogs,26,5,9,24.828086,1.680658,16.25916,0
2023-07-01,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-08-02,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-07-10,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,3,3,28.323843,0,15.39999,0
2023-08-14,Grocery Non-Food,🏡 Home Accessories,Stationery,55,4,4,20.450134,5.09331,9.73314,0
2023-08-06,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-07-14,Grocery Non-Food,🧴 Personal Care,Oral Care,11,6,9,36.918431,2.436119,21.80559,0
2023-07-30,Grocery Non-Food,🩹 Health & Safety,First Aid,23,4,7,11.634609,0.554126,6.10146,0
2023-09-12,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-08-22,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,6,0,0,0,0,0,0
2023-07-29,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,4,9,44.549609,0.935074,24.98185,0
2023-07-29,Grocery Non-Food,🎲 Toys & Games,Games,35,0,0,0,0,0,0
2023-07-29,Grocery Non-Food,🧴 Personal Care,Sexual Wellbeing,18,6,10,54.770724,2.610923,29.59113,0
2023-08-29,Grocery Non-Food,🩹 Health & Safety,First Aid,23,5,5,8.127574,0,4.50002,0
2023-09-04,Grocery Non-Food,👶 Baby Care,Baby Accessories,1,0,0,0,0,0,0
2023-07-05,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,81,26,297,1242.48299,-19.991486,947.44709,0
2023-07-06,Grocery Non-Food,🧴 Personal Care,Sexual Wellbeing,18,2,3,17.453184,0,10.12838,0
2023-07-06,Grocery Non-Food,🐶 Pet Care,Dogs,26,3,5,12.705885,0.952689,8.61053,0
2023-08-27,Grocery Non-Food,🧴 Personal Care,Hair Care,23,4,7,35.820316,1.661068,21.20899,0
2023-08-02,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,7,1,1,7.272745,0,4.15007,0
2023-08-26,Grocery Non-Food,🏡 Home Accessories,Cutlery,3,2,4,5.097535,0,2.91548,0
2023-08-03,Grocery Non-Food,🎲 Toys & Games,Toys,69,1,1,21.827552,4.365915,12.08712,0
2023-08-18,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,1,3,13.582362,1.81179,8.36538,0
2023-09-06,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,79,28,200,868.507897,0,660.76645,0
2023-09-18,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-09-30,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,23,3,11,40.079866,0,22.12947,0
2023-07-03,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,2,9,65.414502,0,44.95429,0
2023-08-11,Grocery Non-Food,🧽 Home Care,Toilet,14,12,64,208.618741,7.502874,120.49547,0
2023-07-12,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-08-07,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,7,6,39,33.636437,0.525221,16.57679,0
2023-07-18,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,1,1,2.587582,0.517921,1.39596,0
2023-07-21,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,7,0,0,0,0,0,0
2023-07-26,Grocery Non-Food,👶 Baby Care,Diapers,9,2,2,21.842648,2.18467,12.5314,0
2023-09-08,Grocery Non-Food,🩹 Health & Safety,Pregnancy,2,0,0,0,0,0,0
2023-07-16,Grocery Non-Food,🏡 Home Accessories,Electronics,36,7,10,55.626023,2.992128,29.24098,0
2023-08-23,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,23,5,7,23.045901,1.311934,13.51214,0
2023-07-25,Grocery Non-Food,🏡 Home Accessories,Electronics,36,1,1,5.032674,0,3.01676,0
2023-07-18,Grocery Non-Food,🧴 Personal Care,Oral Care,11,8,15,67.663562,5.646556,39.34181,0
2023-08-29,Grocery Non-Food,🎲 Toys & Games,Toys,68,0,0,0,0,0,0
2023-08-17,Grocery Non-Food,🩹 Health & Safety,Vitamins & Food Supplements,15,1,1,2.688652,0,1.69533,0
2023-09-08,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-07-21,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,14,123.377309,0,87.15626,0
2023-09-02,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,3,3,22.582522,0.517234,11.31248,0
2023-07-03,Grocery Non-Food,🎲 Toys & Games,Games,35,0,0,0,0,0,0
2023-07-26,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,1,5,11.765955,0,6.60884,0
2023-07-14,Grocery Non-Food,🧴 Personal Care,Intimate Hygiene,9,6,7,25.03552,2.21539,15.1655,0
2023-08-23,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,78,62,532,2764.165917,0,2162.48953,0
2023-07-19,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,18,156.620274,0,110.4719,0
2023-08-23,Grocery Non-Food,🐶 Pet Care,Cats,39,14,51,115.253805,8.948685,77.33526,0
2023-09-06,Grocery Non-Food,🎲 Toys & Games,Games,35,0,0,0,0,0,0
2023-09-20,Grocery Non-Food,🧴 Personal Care,Oral Care,7,6,11,44.66295,0.400375,27.54943,0
2023-09-13,Grocery Non-Food,🧴 Personal Care,Body & Face Care,11,6,23,57.256625,1.128754,33.43813,0
2023-09-29,Grocery Non-Food,🧴 Personal Care,Hair Care,23,3,5,19.110185,2.1553,12.86144,0
2023-09-08,Grocery Non-Food,🧴 Personal Care,Body & Face Care,11,4,15,35.394757,1.236551,21.13213,0
2023-08-22,Grocery Non-Food,🎲 Toys & Games,Games,35,0,0,0,0,0,0
2023-07-29,Grocery Non-Food,👶 Baby Care,Diapers,9,1,1,10.219026,0,7.1345,0
2023-09-16,Grocery Non-Food,🩹 Health & Safety,COVID 19,0,0,0,0,0,0,0
2023-07-11,Grocery Non-Food,🩹 Health & Safety,First Aid,23,4,5,7.787184,0.694889,3.56596,0
2023-09-13,Grocery Non-Food,👶 Baby Care,Diapers,9,3,4,33.552779,0,20.22099,0
2023-09-20,Grocery Non-Food,🧴 Personal Care,Shaving,15,4,6,25.07676,0,15.72528,0
2023-07-26,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-07-04,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,4,7,28.283957,2.363224,14.93678,0
2023-07-15,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,24,4,7,21.186768,0.485441,13.48976,0
2023-09-08,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,3,5,15.215214,2.352266,6.78895,0
2023-07-04,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,7,0,0,0,0,0,0
2023-07-22,Grocery Non-Food,🧴 Personal Care,Accessories,2,1,1,3.036158,0,1.36313,0
2023-08-06,Grocery Non-Food,🩹 Health & Safety,Vitamins & Food Supplements,15,2,2,14.186306,0,8.46151,0
2023-09-26,Grocery Non-Food,🐶 Pet Care,Cats & Dogs Accessories,6,1,3,6.026826,0,3.58955,0
2023-08-18,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,5,5,21,12.757351,0,7.13195,0
2023-08-12,Grocery Non-Food,🧴 Personal Care,Sexual Wellbeing,17,6,7,45.09714,3.358061,24.08903,0
2023-07-23,Grocery Non-Food,🧽 Home Care,Kitchen,18,8,24,98.224579,5.03425,54.9562,0
2023-09-23,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,4,4,19.174122,0.603213,10.31696,0
2023-08-06,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,7,0,0,0,0,0,0
2023-09-17,Grocery Non-Food,🧴 Personal Care,Shaving,15,4,5,21.80268,0,13.39178,0
2023-09-14,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Cigarettes & Cigars,76,55,435,2248.872695,0,1829.81051,0
2023-07-24,Grocery Non-Food,🐶 Pet Care,Cats,42,19,48,156.930487,8.183752,98.60144,0
2023-07-07,Grocery Non-Food,🏡 Home Accessories,Cutlery,4,2,11,7.186378,0.638071,3.61237,0
2023-09-17,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,5,4,20,8.663679,0.261834,4.7062,0
2023-07-12,Grocery Non-Food,🧽 Home Care,Toilet,14,13,68,229.909167,7.560461,128.42282,0
2023-07-12,Grocery Non-Food,🐶 Pet Care,Dogs,26,5,6,21.16202,0,11.30029,0
2023-08-31,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,3,6,28.202238,0.910794,16.15142,0
2023-08-22,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,79,35,213,950.138571,0,710.37209,0
2023-09-07,Grocery Non-Food,🧴 Personal Care,Body & Face Care,11,5,19,54.530623,4.0302,32.61438,0
2023-07-18,Grocery Non-Food,🧽 Home Care,Toilet,14,13,57,201.691822,9.878939,110.9525,0
2023-09-24,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,23,5,6,36.159537,0.911839,26.76538,0
2023-07-23,Grocery Non-Food,🩹 Health & Safety,First Aid,23,6,10,9.221346,0.113494,5.28352,0
2023-07-20,Grocery Non-Food,🧽 Home Care,Toilet,14,9,34,114.795503,6.084631,64.01936,0
2023-07-20,Grocery Non-Food,🎲 Toys & Games,Toys,69,1,1,7.089619,1.418329,3.89027,0
2023-09-25,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,7,7,44,30.975586,1.074787,15.89644,0
2023-08-14,Grocery Non-Food,🧽 Home Care,Kitchen,17,7,26,100.053076,9.134366,57.13839,0
2023-08-03,Grocery Non-Food,🧽 Home Care,Toilet,14,12,46,179.798876,11.792015,97.18205,0
2023-08-24,Grocery Non-Food,👶 Baby Care,Baby Food,28,3,3,5.563229,1.113861,3.68181,0
2023-08-14,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-07-05,Grocery Non-Food,🧴 Personal Care,Intimate Hygiene,9,4,11,27.844705,0.141354,17.29366,0
2023-07-05,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,8,0,0,0,0,0,0
2023-08-03,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,1,2,9.53629,0,5.44526,0
2023-08-04,Grocery Non-Food,🧴 Personal Care,Deodorant & Perfume,8,2,2,9.294359,0.477049,5.51031,0
2023-09-13,Grocery Non-Food,🧴 Personal Care,Oral Care,8,5,9,30.806345,1.873209,18.5309,0
2023-07-19,Grocery Non-Food,🏡 Home Accessories,More Home Accessories,24,5,13,40.666634,6.171728,24.22557,0
2023-09-08,Grocery Non-Food,👶 Baby Care,Baby Food,28,8,10,35.122876,0.604178,21.7041,0
2023-08-29,Grocery Non-Food,👶 Baby Care,Baby Formula,7,0,0,0,0,0,0
2023-09-08,Grocery Non-Food,👶 Baby Care,Baby Hygiene,13,3,3,10.748325,0.644456,6.29393,0
2023-09-14,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,5,5,20,10.102727,0.104609,5.08757,0
2023-08-09,Grocery Non-Food,🐶 Pet Care,Cats,40,14,31,119.529464,3.643364,80.16418,0
2023-09-26,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-08-16,Grocery Non-Food,🧴 Personal Care,Intimate Hygiene,8,7,15,63.859869,3.60687,37.81542,0
2023-09-06,Grocery Non-Food,🧴 Personal Care,Sexual Wellbeing,18,7,8,77.571511,8.323036,42.64498,0
2023-07-04,Grocery Non-Food,🧽 Home Care,Toilet,13,11,36,128.450336,5.463693,72.22578,0
2023-07-21,Grocery Non-Food,🧴 Personal Care,Accessories,2,0,0,0,0,0,0
2023-08-13,Grocery Non-Food,🧽 Home Care,Laundry,26,12,18,132.730529,2.666267,82.52952,0
2023-07-28,Grocery Non-Food,🩹 Health & Safety,First Aid,23,2,2,3.280572,0,1.68286,0
2023-07-28,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,80,31,253,1098.48694,0,828.02625,0
2023-08-20,Grocery Non-Food,🐶 Pet Care,More Pets,2,0,0,0,0,0,0
2023-08-13,Grocery Non-Food,🧴 Personal Care,Shaving,16,4,6,28.511663,0.809185,17.22958,0
2023-08-04,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,4,6,23.112591,0.933883,12.68828,0
2023-07-10,Grocery Non-Food,🧽 Home Care,Laundry,29,18,24,151.744832,9.12134,93.43453,0
2023-07-23,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,12,104.576159,0,73.76267,0
2023-09-03,Grocery Non-Food,👶 Baby Care,Baby Formula,7,1,1,18.384403,0,13.73729,0
2023-08-31,Grocery Non-Food,🏡 Home Accessories,Electronics,36,6,6,39.354406,4.153222,24.02069,0
2023-08-20,Grocery Non-Food,🧴 Personal Care,Hair Care,23,5,6,26.967785,2.76271,15.72238,0
2023-07-27,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,0,0,0,0,0,0
2023-09-12,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,4,0,0,0,0,0,0
2023-08-20,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,80,32,167,788.083385,-16.179862,581.12484,0
2023-07-13,Grocery Non-Food,🏡 Home Accessories,Electronics,36,0,0,0,0,0,0
2023-07-24,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,7,0,0,0,0,0,0
2023-07-16,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,3,3,11.771877,0,5.53585,0
2023-09-13,Grocery Non-Food,🧴 Personal Care,Accessories,2,0,0,0,0,0,0
2023-09-21,Grocery Non-Food,👶 Baby Care,Baby Food,27,4,9,15.271217,0.33194,9.87971,0
2023-09-17,Grocery Non-Food,👶 Baby Care,Baby Accessories,1,0,0,0,0,0,0
2023-09-28,Grocery Non-Food,🧽 Home Care,Kitchen,16,4,15,38.500415,0.900453,22.12744,0
2023-08-12,Grocery Non-Food,🏡 Home Accessories,Cutlery,4,1,2,3.19218,0.639244,1.52528,0
2023-07-13,Grocery Non-Food,🧽 Home Care,Laundry,29,14,22,149.527303,2.867504,95.67177,0
2023-08-23,Grocery Non-Food,🧽 Home Care,Toilet,14,11,69,244.957107,5.061473,142.28614,0
2023-08-06,Grocery Non-Food,🏡 Home Accessories,Electronics,36,3,4,30.784974,0,16.32094,0
2023-09-10,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco Accessories,5,4,4,2.915027,0,1.51396,0
2023-08-01,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,6,56.579622,0,40.30536,0
2023-08-25,Grocery Non-Food,🐶 Pet Care,Cats,37,16,38,154.893478,1.267793,98.03322,0
2023-07-30,Grocery Non-Food,🏡 Home Accessories,Cutlery,4,0,0,0,0,0,0
2023-07-14,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,12,104.491853,0,73.7032,0
2023-09-28,Grocery Non-Food,🩹 Health & Safety,Pregnancy,2,0,0,0,0,0,0
2023-07-15,Grocery Non-Food,🧴 Personal Care,Accessories,2,2,3,7.582501,0,3.55543,0
2023-08-25,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Heated Tobacco,80,32,265,1148.024709,-4.050455,881.74034,0
2023-09-02,Grocery Non-Food,🧴 Personal Care,Body & Face Care,11,5,14,37.915685,2.452822,24.34961,0
2023-07-06,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,7,0,0,0,0,0,0
2023-09-22,Grocery Non-Food,🧽 Home Care,Toilet,12,10,56,193.636587,2.803789,108.8084,0
2023-08-01,Grocery Non-Food,🎲 Toys & Games,Games,35,1,1,18.00611,3.601628,9.70837,0
2023-08-18,Grocery Non-Food,🎲 Toys & Games,Toys,68,0,0,0,0,0,0
2023-09-18,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,1,1,5.552111,0,3.47736,0
2023-09-17,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,3,3,16.328344,1.289027,8.17686,0
2023-09-21,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,13,115.273448,0,81.57057,0
2023-08-12,Grocery Non-Food,🐶 Pet Care,Dogs,25,3,12,17.777493,0,11.84425,0
2023-09-18,Grocery Non-Food,🩹 Health & Safety,Vitamins & Food Supplements,15,3,3,13.275562,0.362226,9.1965,0
2023-09-13,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,5,1,1,7.221212,0,4.12066,0
2023-07-13,Grocery Non-Food,🩹 Health & Safety,First Aid,23,4,4,7.56567,0.218708,3.70589,0
2023-07-17,Grocery Non-Food,🧴 Personal Care,"Bath, Shower & Soaps",6,4,6,26.373709,1.222167,14.57292,0
2023-09-22,Grocery Non-Food,🩹 Health & Safety,Feel Better,25,1,1,2.815866,0.422682,1.78332,0
2023-08-26,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,5,0,0,0,0,0,0
2023-08-07,Grocery Non-Food,🧴 Personal Care,Suncare & Repellents,5,0,0,0,0,0,0
2023-09-22,Grocery Non-Food,🏡 Home Accessories,Barbecue & Party,9,0,0,0,0,0,0
2023-07-14,Grocery Non-Food,🧽 Home Care,Air Fresheners & Home Fragrance,8,0,0,0,0,0,0
2023-09-10,Grocery Non-Food,👶 Baby Care,Baby Laundry & Cleaning,5,2,2,14.470312,1.447434,8.25724,0
2023-08-27,Grocery Non-Food,🎲 Toys & Games,Toys,68,1,1,7.79689,0,3.9582,0
2023-07-26,Grocery Non-Food,🧴 Personal Care,Accessories,2,1,1,3.043515,0,1.36643,0
2023-07-06,Grocery Non-Food,👶 Baby Care,Diapers,9,1,3,3.263768,0.653965,1.87107,0
2023-09-22,Grocery Non-Food,🏡 Home Accessories,Cutlery,2,2,2,1.887979,0,1.03255,0
2023-08-22,Grocery Non-Food,🚬 Tobacco & Heated Tobacco,Tobacco,3,3,9,74.106349,0,51.87446,0
2023-09-07,Grocery Non-Food,🐶 Pet Care,Dogs,24,2,2,2.938016,0,1.84382,0
2023-08-16,Grocery Non-Food,🩹 Health & Safety,Pregnancy,2,0,0,0,0,0,0
2023-09-01,Grocery Non-Food,👶 Baby Care,Baby Hygiene,14,0,0,0,0,0,0
2023-09-16,Grocery Non-Food,🩹 Health & Safety,First Aid,21,7,11,12.647899,0.806383,8.09883,45
2023-07-31,Grocery Non-Food,🧴 Personal Care,Hair Care,23,4,4,22.017399,0.745666,12.33389,0
2023-07-31,Grocery Non-Food,🏡 Home Accessories,Stationery,56,2,2,6.095006,1.807428,3.11578,0
